open_time,close_time,symbol,interval,open,high,low,close,volume,num_trades
2025-03-21 16:00:00+00:00,2025-03-21 19:59:59.999000+00:00,HYPE,4h,14.339,15.401,14.304,15.26,1932034.44,37720
2025-03-21 20:00:00+00:00,2025-03-21 23:59:59.999000+00:00,HYPE,4h,15.259,15.924,15.158,15.913,2070101.18,38021
2025-03-22 00:00:00+00:00,2025-03-22 03:59:59.999000+00:00,HYPE,4h,15.914,16.0,15.418,15.852,1497101.31,28766
2025-03-22 04:00:00+00:00,2025-03-22 07:59:59.999000+00:00,HYPE,4h,15.847,16.479,15.778,16.069,1649095.7,31072
2025-03-22 08:00:00+00:00,2025-03-22 11:59:59.999000+00:00,HYPE,4h,16.062,16.726,15.992,16.052,1323793.39,26889
2025-03-22 12:00:00+00:00,2025-03-22 15:59:59.999000+00:00,HYPE,4h,16.056,16.174,15.707,15.772,941412.23,19815
2025-03-22 16:00:00+00:00,2025-03-22 19:59:59.999000+00:00,HYPE,4h,15.77,15.985,15.619,15.928,501448.34,14551
2025-03-22 20:00:00+00:00,2025-03-22 23:59:59.999000+00:00,HYPE,4h,15.928,16.15,15.516,15.572,874314.96,19330
2025-03-23 00:00:00+00:00,2025-03-23 03:59:59.999000+00:00,HYPE,4h,15.575,15.983,15.5,15.822,693661.38,17933
2025-03-23 04:00:00+00:00,2025-03-23 07:59:59.999000+00:00,HYPE,4h,15.821,16.154,15.587,16.043,453629.79,13670
2025-03-23 08:00:00+00:00,2025-03-23 11:59:59.999000+00:00,HYPE,4h,16.048,16.329,15.691,16.178,733230.84,19161
2025-03-23 12:00:00+00:00,2025-03-23 15:59:59.999000+00:00,HYPE,4h,16.178,16.263,15.628,15.684,898682.44,20748
2025-03-23 16:00:00+00:00,2025-03-23 19:59:59.999000+00:00,HYPE,4h,15.684,15.827,15.45,15.747,718684.57,20519
2025-03-23 20:00:00+00:00,2025-03-23 23:59:59.999000+00:00,HYPE,4h,15.756,16.317,15.722,16.309,659979.67,18905
2025-03-24 00:00:00+00:00,2025-03-24 03:59:59.999000+00:00,HYPE,4h,16.308,16.669,15.718,16.52,1417915.39,30635
2025-03-24 04:00:00+00:00,2025-03-24 07:59:59.999000+00:00,HYPE,4h,16.524,17.061,16.516,16.585,1366650.69,30799
2025-03-24 08:00:00+00:00,2025-03-24 11:59:59.999000+00:00,HYPE,4h,16.585,17.205,16.584,17.167,826914.2,25177
2025-03-24 12:00:00+00:00,2025-03-24 15:59:59.999000+00:00,HYPE,4h,17.163,17.35,16.312,16.964,2729167.78,55184
2025-03-24 16:00:00+00:00,2025-03-24 19:59:59.999000+00:00,HYPE,4h,16.96,17.197,16.582,17.034,1328957.81,28498
2025-03-24 20:00:00+00:00,2025-03-24 23:59:59.999000+00:00,HYPE,4h,17.031,17.168,16.383,16.764,978381.5,23273
2025-03-25 00:00:00+00:00,2025-03-25 03:59:59.999000+00:00,HYPE,4h,16.764,17.005,16.1,16.127,1115624.26,24284
2025-03-25 04:00:00+00:00,2025-03-25 07:59:59.999000+00:00,HYPE,4h,16.127,16.24,15.865,16.192,1124179.38,22248
2025-03-25 08:00:00+00:00,2025-03-25 11:59:59.999000+00:00,HYPE,4h,16.188,16.575,16.12,16.503,588671.42,13827
2025-03-25 12:00:00+00:00,2025-03-25 15:59:59.999000+00:00,HYPE,4h,16.508,16.862,16.385,16.418,1284549.3,32271
2025-03-25 16:00:00+00:00,2025-03-25 19:59:59.999000+00:00,HYPE,4h,16.415,16.485,15.961,16.252,1256226.36,29721
2025-03-25 20:00:00+00:00,2025-03-25 23:59:59.999000+00:00,HYPE,4h,16.259,16.454,15.884,16.028,1032162.91,21576
2025-03-26 00:00:00+00:00,2025-03-26 03:59:59.999000+00:00,HYPE,4h,16.026,16.403,15.6,15.683,1592332.85,31169
2025-03-26 04:00:00+00:00,2025-03-26 07:59:59.999000+00:00,HYPE,4h,15.683,16.113,15.468,16.071,1463600.35,28929
2025-03-26 08:00:00+00:00,2025-03-26 11:59:59.999000+00:00,HYPE,4h,16.069,16.307,15.96,16.22,562958.08,15917
2025-03-26 12:00:00+00:00,2025-03-26 15:59:59.999000+00:00,HYPE,4h,16.217,16.26,12.492,14.472,27852423.3,281724
2025-03-26 16:00:00+00:00,2025-03-26 19:59:59.999000+00:00,HYPE,4h,14.478,15.061,13.474,13.938,7005876.81,104737
2025-03-26 20:00:00+00:00,2025-03-26 23:59:59.999000+00:00,HYPE,4h,13.944,14.5,13.619,14.065,3250695.41,58879
2025-03-27 00:00:00+00:00,2025-03-27 03:59:59.999000+00:00,HYPE,4h,14.066,14.99,13.981,14.758,1992286.53,52506
2025-03-27 04:00:00+00:00,2025-03-27 07:59:59.999000+00:00,HYPE,4h,14.761,14.857,14.344,14.473,1070325.08,30372
2025-03-27 08:00:00+00:00,2025-03-27 11:59:59.999000+00:00,HYPE,4h,14.473,14.781,14.263,14.446,967815.58,27618
2025-03-27 12:00:00+00:00,2025-03-27 15:59:59.999000+00:00,HYPE,4h,14.444,14.656,14.02,14.392,1728999.92,40197
2025-03-27 16:00:00+00:00,2025-03-27 19:59:59.999000+00:00,HYPE,4h,14.393,14.589,14.254,14.406,1128347.56,25266
2025-03-27 20:00:00+00:00,2025-03-27 23:59:59.999000+00:00,HYPE,4h,14.409,15.156,14.38,14.614,1886620.12,38410
2025-03-28 00:00:00+00:00,2025-03-28 03:59:59.999000+00:00,HYPE,4h,14.612,14.914,14.38,14.419,1021556.32,25843
2025-03-28 04:00:00+00:00,2025-03-28 07:59:59.999000+00:00,HYPE,4h,14.414,14.485,13.511,13.651,2700671.82,49649
2025-03-28 08:00:00+00:00,2025-03-28 11:59:59.999000+00:00,HYPE,4h,13.638,13.967,13.494,13.951,1402943.19,28024
2025-03-28 12:00:00+00:00,2025-03-28 15:59:59.999000+00:00,HYPE,4h,13.948,14.027,13.516,13.725,2070262.17,40396
2025-03-28 16:00:00+00:00,2025-03-28 19:59:59.999000+00:00,HYPE,4h,13.725,13.806,13.055,13.317,2905737.68,47737
2025-03-28 20:00:00+00:00,2025-03-28 23:59:59.999000+00:00,HYPE,4h,13.298,13.444,13.01,13.416,1614379.4,33570
2025-03-29 00:00:00+00:00,2025-03-29 03:59:59.999000+00:00,HYPE,4h,13.415,13.6,13.033,13.139,1135496.47,26530
2025-03-29 04:00:00+00:00,2025-03-29 07:59:59.999000+00:00,HYPE,4h,13.138,13.205,12.62,12.735,1746861.18,33164
2025-03-29 08:00:00+00:00,2025-03-29 11:59:59.999000+00:00,HYPE,4h,12.735,12.922,12.358,12.567,1854504.36,35663
2025-03-29 12:00:00+00:00,2025-03-29 15:59:59.999000+00:00,HYPE,4h,12.55,12.995,12.526,12.983,1509746.41,32924
2025-03-29 16:00:00+00:00,2025-03-29 19:59:59.999000+00:00,HYPE,4h,12.984,13.093,12.474,12.798,1483714.55,30889
2025-03-29 20:00:00+00:00,2025-03-29 23:59:59.999000+00:00,HYPE,4h,12.8,12.826,12.507,12.807,595059.79,16405
2025-03-30 00:00:00+00:00,2025-03-30 03:59:59.999000+00:00,HYPE,4h,12.807,12.981,12.61,12.83,632313.18,16270
2025-03-30 04:00:00+00:00,2025-03-30 07:59:59.999000+00:00,HYPE,4h,12.829,13.014,12.532,12.541,787528.38,18318
2025-03-30 08:00:00+00:00,2025-03-30 11:59:59.999000+00:00,HYPE,4h,12.54,12.691,12.289,12.622,1295480.56,25880
2025-03-30 12:00:00+00:00,2025-03-30 15:59:59.999000+00:00,HYPE,4h,12.624,12.731,12.354,12.533,1250739.67,28173
2025-03-30 16:00:00+00:00,2025-03-30 19:59:59.999000+00:00,HYPE,4h,12.534,12.784,12.301,12.577,1358793.89,28052
2025-03-30 20:00:00+00:00,2025-03-30 23:59:59.999000+00:00,HYPE,4h,12.576,12.602,12.198,12.486,1131540.58,25989
2025-03-31 00:00:00+00:00,2025-03-31 03:59:59.999000+00:00,HYPE,4h,12.487,12.63,12.198,12.365,1166514.33,27006
2025-03-31 04:00:00+00:00,2025-03-31 07:59:59.999000+00:00,HYPE,4h,12.367,12.65,12.278,12.487,502717.58,13878
2025-03-31 08:00:00+00:00,2025-03-31 11:59:59.999000+00:00,HYPE,4h,12.487,12.942,12.453,12.761,1056745.22,22408
2025-03-31 12:00:00+00:00,2025-03-31 15:59:59.999000+00:00,HYPE,4h,12.762,13.371,12.411,13.099,2438690.35,43523
2025-03-31 16:00:00+00:00,2025-03-31 19:59:59.999000+00:00,HYPE,4h,13.099,13.48,13.065,13.085,1669399.65,38584
2025-03-31 20:00:00+00:00,2025-03-31 23:59:59.999000+00:00,HYPE,4h,13.086,13.203,12.935,13.006,569872.16,14300
2025-04-01 00:00:00+00:00,2025-04-01 03:59:59.999000+00:00,HYPE,4h,13.006,13.66,12.954,13.581,877057.52,22298
2025-04-01 04:00:00+00:00,2025-04-01 07:59:59.999000+00:00,HYPE,4h,13.587,13.802,13.332,13.471,1074774.14,26913
2025-04-01 08:00:00+00:00,2025-04-01 11:59:59.999000+00:00,HYPE,4h,13.471,13.899,13.402,13.499,1384323.9,27632
2025-04-01 12:00:00+00:00,2025-04-01 15:59:59.999000+00:00,HYPE,4h,13.501,13.969,13.094,13.8,2077722.92,38362
2025-04-01 16:00:00+00:00,2025-04-01 19:59:59.999000+00:00,HYPE,4h,13.8,13.87,13.074,13.258,1566234.62,30273
2025-04-01 20:00:00+00:00,2025-04-01 23:59:59.999000+00:00,HYPE,4h,13.258,13.481,13.107,13.327,645008.44,15706
2025-04-02 00:00:00+00:00,2025-04-02 03:59:59.999000+00:00,HYPE,4h,13.327,13.375,13.008,13.171,710401.03,37900
2025-04-02 04:00:00+00:00,2025-04-02 07:59:59.999000+00:00,HYPE,4h,13.171,13.291,12.949,13.176,581470.54,15033
2025-04-02 08:00:00+00:00,2025-04-02 11:59:59.999000+00:00,HYPE,4h,13.179,13.783,13.138,13.706,1188920.88,24143
2025-04-02 12:00:00+00:00,2025-04-02 15:59:59.999000+00:00,HYPE,4h,13.705,14.461,13.189,14.242,3291363.36,54761
2025-04-02 16:00:00+00:00,2025-04-02 19:59:59.999000+00:00,HYPE,4h,14.247,14.289,13.5,13.747,1635724.85,32734
2025-04-02 20:00:00+00:00,2025-04-02 23:59:59.999000+00:00,HYPE,4h,13.743,14.246,11.68,11.772,6668068.01,99583
2025-04-03 00:00:00+00:00,2025-04-03 03:59:59.999000+00:00,HYPE,4h,11.771,12.609,11.646,12.389,2440227.68,43539
2025-04-03 04:00:00+00:00,2025-04-03 07:59:59.999000+00:00,HYPE,4h,12.39,12.622,11.758,11.942,1808171.19,35435
2025-04-03 08:00:00+00:00,2025-04-03 11:59:59.999000+00:00,HYPE,4h,11.942,12.044,11.178,11.286,2741553.62,50458
2025-04-03 12:00:00+00:00,2025-04-03 15:59:59.999000+00:00,HYPE,4h,11.282,11.562,11.041,11.478,4281404.6,67201
2025-04-03 16:00:00+00:00,2025-04-03 19:59:59.999000+00:00,HYPE,4h,11.484,11.579,11.25,11.503,1961548.47,37754
2025-04-03 20:00:00+00:00,2025-04-03 23:59:59.999000+00:00,HYPE,4h,11.503,11.876,11.418,11.707,1350544.71,30041
2025-04-04 00:00:00+00:00,2025-04-04 03:59:59.999000+00:00,HYPE,4h,11.708,11.977,11.602,11.777,1008557.15,25221
2025-04-04 04:00:00+00:00,2025-04-04 07:59:59.999000+00:00,HYPE,4h,11.778,11.883,11.452,11.836,1223240.71,26356
2025-04-04 08:00:00+00:00,2025-04-04 11:59:59.999000+00:00,HYPE,4h,11.836,12.068,11.084,11.319,2392945.33,43284
2025-04-04 12:00:00+00:00,2025-04-04 15:59:59.999000+00:00,HYPE,4h,11.321,11.812,11.057,11.453,3840534.11,61895
2025-04-04 16:00:00+00:00,2025-04-04 19:59:59.999000+00:00,HYPE,4h,11.454,12.2,11.3,12.158,2912074.35,51698
2025-04-04 20:00:00+00:00,2025-04-04 23:59:59.999000+00:00,HYPE,4h,12.134,12.4,11.839,11.886,1712039.09,38837
2025-04-05 00:00:00+00:00,2025-04-05 03:59:59.999000+00:00,HYPE,4h,11.889,12.198,11.805,11.838,658019.69,22707
2025-04-05 04:00:00+00:00,2025-04-05 07:59:59.999000+00:00,HYPE,4h,11.832,12.09,11.72,11.821,564567.11,16082
2025-04-05 08:00:00+00:00,2025-04-05 11:59:59.999000+00:00,HYPE,4h,11.823,12.104,11.746,11.934,450804.56,11500
2025-04-05 12:00:00+00:00,2025-04-05 15:59:59.999000+00:00,HYPE,4h,11.934,11.989,11.42,11.538,1281298.48,21928
2025-04-05 16:00:00+00:00,2025-04-05 19:59:59.999000+00:00,HYPE,4h,11.537,11.832,11.493,11.749,761523.21,13333
2025-04-05 20:00:00+00:00,2025-04-05 23:59:59.999000+00:00,HYPE,4h,11.749,12.054,11.699,12.046,503855.28,13762
2025-04-06 00:00:00+00:00,2025-04-06 03:59:59.999000+00:00,HYPE,4h,12.047,12.092,11.691,11.691,649753.21,16804
2025-04-06 04:00:00+00:00,2025-04-06 07:59:59.999000+00:00,HYPE,4h,11.698,11.812,11.553,11.584,639687.65,17838
2025-04-06 08:00:00+00:00,2025-04-06 11:59:59.999000+00:00,HYPE,4h,11.584,11.607,11.32,11.428,692532.39,19443
2025-04-06 12:00:00+00:00,2025-04-06 15:59:59.999000+00:00,HYPE,4h,11.428,11.559,11.07,11.431,1805289.54,28943
2025-04-06 16:00:00+00:00,2025-04-06 19:59:59.999000+00:00,HYPE,4h,11.432,11.435,10.21,10.634,5318198.28,71174
2025-04-06 20:00:00+00:00,2025-04-06 23:59:59.999000+00:00,HYPE,4h,10.634,10.713,10.001,10.261,3330364.08,55977
2025-04-07 00:00:00+00:00,2025-04-07 03:59:59.999000+00:00,HYPE,4h,10.26,10.886,9.716,10.363,4786998.55,63857
2025-04-07 04:00:00+00:00,2025-04-07 07:59:59.999000+00:00,HYPE,4h,10.358,10.421,9.3061,9.933,4286576.95,52319
2025-04-07 08:00:00+00:00,2025-04-07 11:59:59.999000+00:00,HYPE,4h,9.9371,10.421,9.9,10.293,2108178.83,34684
2025-04-07 12:00:00+00:00,2025-04-07 15:59:59.999000+00:00,HYPE,4h,10.292,11.562,10.141,11.08,6883164.44,78178
2025-04-07 16:00:00+00:00,2025-04-07 19:59:59.999000+00:00,HYPE,4h,11.079,11.623,10.594,11.376,3713620.77,49129
2025-04-07 20:00:00+00:00,2025-04-07 23:59:59.999000+00:00,HYPE,4h,11.38,11.932,11.371,11.494,1723802.77,28399
2025-04-08 00:00:00+00:00,2025-04-08 03:59:59.999000+00:00,HYPE,4h,11.493,12.703,11.407,12.39,3261084.99,49545
2025-04-08 04:00:00+00:00,2025-04-08 07:59:59.999000+00:00,HYPE,4h,12.388,12.543,11.782,11.998,1674198.73,34940
2025-04-08 08:00:00+00:00,2025-04-08 11:59:59.999000+00:00,HYPE,4h,11.997,12.253,11.7,12.21,1788640.3,31717
2025-04-08 12:00:00+00:00,2025-04-08 15:59:59.999000+00:00,HYPE,4h,12.211,12.31,11.487,11.577,2336761.74,45032
2025-04-08 16:00:00+00:00,2025-04-08 19:59:59.999000+00:00,HYPE,4h,11.576,11.577,10.7,11.246,3705571.99,58690
2025-04-08 20:00:00+00:00,2025-04-08 23:59:59.999000+00:00,HYPE,4h,11.246,11.433,10.982,11.22,1315453.2,26953
2025-04-09 00:00:00+00:00,2025-04-09 03:59:59.999000+00:00,HYPE,4h,11.221,12.263,11.078,11.63,3426837.05,56390
2025-04-09 04:00:00+00:00,2025-04-09 07:59:59.999000+00:00,HYPE,4h,11.627,12.5,11.573,12.43,2393086.72,41443
2025-04-09 08:00:00+00:00,2025-04-09 11:59:59.999000+00:00,HYPE,4h,12.431,12.815,11.93,12.138,2332954.07,50246
2025-04-09 12:00:00+00:00,2025-04-09 15:59:59.999000+00:00,HYPE,4h,12.137,13.081,11.921,12.92,3719370.32,67716
2025-04-09 16:00:00+00:00,2025-04-09 19:59:59.999000+00:00,HYPE,4h,12.915,14.419,12.737,13.886,7592027.11,98848
2025-04-09 20:00:00+00:00,2025-04-09 23:59:59.999000+00:00,HYPE,4h,13.884,14.226,13.5,13.57,1785567.47,36937
2025-04-10 00:00:00+00:00,2025-04-10 03:59:59.999000+00:00,HYPE,4h,13.57,13.913,13.246,13.361,1840664.64,37958
2025-04-10 04:00:00+00:00,2025-04-10 07:59:59.999000+00:00,HYPE,4h,13.361,13.835,13.221,13.823,1189316.88,27722
2025-04-10 08:00:00+00:00,2025-04-10 11:59:59.999000+00:00,HYPE,4h,13.823,14.45,13.706,14.148,1876379.85,37781
2025-04-10 12:00:00+00:00,2025-04-10 15:59:59.999000+00:00,HYPE,4h,14.141,14.5,13.3,13.354,3114313.49,58435
2025-04-10 16:00:00+00:00,2025-04-10 19:59:59.999000+00:00,HYPE,4h,13.364,14.22,13.1,14.031,2352263.63,55382
2025-04-10 20:00:00+00:00,2025-04-10 23:59:59.999000+00:00,HYPE,4h,14.032,14.472,13.993,14.16,1505632.08,36720
2025-04-11 00:00:00+00:00,2025-04-11 03:59:59.999000+00:00,HYPE,4h,14.157,14.993,13.744,14.934,2530252.74,46483
2025-04-11 04:00:00+00:00,2025-04-11 07:59:59.999000+00:00,HYPE,4h,14.93,15.523,14.834,15.349,1987856.58,39335
2025-04-11 08:00:00+00:00,2025-04-11 11:59:59.999000+00:00,HYPE,4h,15.35,15.473,14.865,14.865,1454528.98,33391
2025-04-11 12:00:00+00:00,2025-04-11 15:59:59.999000+00:00,HYPE,4h,14.871,15.362,14.785,15.026,1815220.54,38666
2025-04-11 16:00:00+00:00,2025-04-11 19:59:59.999000+00:00,HYPE,4h,15.027,15.836,14.961,15.743,2478650.88,47341
2025-04-11 20:00:00+00:00,2025-04-11 23:59:59.999000+00:00,HYPE,4h,15.743,16.009,15.467,15.673,2204928.25,37555
2025-04-12 00:00:00+00:00,2025-04-12 03:59:59.999000+00:00,HYPE,4h,15.671,15.671,15.129,15.305,1150468.73,23399
2025-04-12 04:00:00+00:00,2025-04-12 07:59:59.999000+00:00,HYPE,4h,15.303,15.916,15.12,15.804,759446.67,19923
2025-04-12 08:00:00+00:00,2025-04-12 11:59:59.999000+00:00,HYPE,4h,15.809,15.966,15.472,15.506,689671.43,18281
2025-04-12 12:00:00+00:00,2025-04-12 15:59:59.999000+00:00,HYPE,4h,15.504,16.309,15.222,15.953,2652776.55,47315
2025-04-12 16:00:00+00:00,2025-04-12 19:59:59.999000+00:00,HYPE,4h,15.954,16.481,15.764,16.477,1781308.12,34218
2025-04-12 20:00:00+00:00,2025-04-12 23:59:59.999000+00:00,HYPE,4h,16.478,16.778,16.218,16.352,1541913.11,35745
2025-04-13 00:00:00+00:00,2025-04-13 03:59:59.999000+00:00,HYPE,4h,16.347,16.832,16.067,16.222,1300590.38,34451
2025-04-13 04:00:00+00:00,2025-04-13 07:59:59.999000+00:00,HYPE,4h,16.219,16.476,15.892,15.99,793583.68,22039
2025-04-13 08:00:00+00:00,2025-04-13 11:59:59.999000+00:00,HYPE,4h,15.99,16.415,15.899,16.415,631183.09,19869
2025-04-13 12:00:00+00:00,2025-04-13 15:59:59.999000+00:00,HYPE,4h,16.415,16.435,15.252,15.492,1920521.55,39607
2025-04-13 16:00:00+00:00,2025-04-13 19:59:59.999000+00:00,HYPE,4h,15.492,16.289,15.462,15.559,1592967.07,42697
2025-04-13 20:00:00+00:00,2025-04-13 23:59:59.999000+00:00,HYPE,4h,15.561,15.711,14.977,15.404,2022099.37,45481
2025-04-14 00:00:00+00:00,2025-04-14 03:59:59.999000+00:00,HYPE,4h,15.405,16.162,15.3,15.56,1782073.72,41583
2025-04-14 04:00:00+00:00,2025-04-14 07:59:59.999000+00:00,HYPE,4h,15.558,16.108,15.558,15.938,1248604.11,36509
2025-04-14 08:00:00+00:00,2025-04-14 11:59:59.999000+00:00,HYPE,4h,15.95,15.994,15.5,15.92,643209.66,23349
2025-04-14 12:00:00+00:00,2025-04-14 15:59:59.999000+00:00,HYPE,4h,15.92,16.359,15.549,15.609,1815963.87,46399
2025-04-14 16:00:00+00:00,2025-04-14 19:59:59.999000+00:00,HYPE,4h,15.604,16.009,15.3,15.68,1691154.33,37068
2025-04-14 20:00:00+00:00,2025-04-14 23:59:59.999000+00:00,HYPE,4h,15.695,15.895,15.442,15.733,809100.82,20146
2025-04-15 00:00:00+00:00,2025-04-15 03:59:59.999000+00:00,HYPE,4h,15.734,16.4,15.578,16.3,981935.5,24393
2025-04-15 04:00:00+00:00,2025-04-15 07:59:59.999000+00:00,HYPE,4h,16.294,16.392,16.021,16.388,630680.97,18500
2025-04-15 08:00:00+00:00,2025-04-15 11:59:59.999000+00:00,HYPE,4h,16.386,16.596,15.91,16.067,799070.46,21229
2025-04-15 12:00:00+00:00,2025-04-15 15:59:59.999000+00:00,HYPE,4h,16.059,16.439,15.51,15.7,1513903.79,35538
2025-04-15 16:00:00+00:00,2025-04-15 19:59:59.999000+00:00,HYPE,4h,15.701,15.781,15.131,15.168,1246863.59,30866
2025-04-15 20:00:00+00:00,2025-04-15 23:59:59.999000+00:00,HYPE,4h,15.169,15.425,14.971,15.025,996891.79,25553
2025-04-16 00:00:00+00:00,2025-04-16 03:59:59.999000+00:00,HYPE,4h,15.027,15.326,14.888,15.274,868294.05,24170
2025-04-16 04:00:00+00:00,2025-04-16 07:59:59.999000+00:00,HYPE,4h,15.27,15.321,14.779,14.818,912578.69,25883
2025-04-16 08:00:00+00:00,2025-04-16 11:59:59.999000+00:00,HYPE,4h,14.818,15.317,14.64,15.271,960870.2,25579
2025-04-16 12:00:00+00:00,2025-04-16 15:59:59.999000+00:00,HYPE,4h,15.273,16.124,15.12,15.843,1910608.99,40827
2025-04-16 16:00:00+00:00,2025-04-16 19:59:59.999000+00:00,HYPE,4h,15.843,16.032,15.217,15.745,2134191.79,43741
2025-04-16 20:00:00+00:00,2025-04-16 23:59:59.999000+00:00,HYPE,4h,15.746,16.248,15.682,15.737,1757439.05,37570
2025-04-17 00:00:00+00:00,2025-04-17 03:59:59.999000+00:00,HYPE,4h,15.737,16.184,15.483,15.618,1170043.31,29789
2025-04-17 04:00:00+00:00,2025-04-17 07:59:59.999000+00:00,HYPE,4h,15.618,16.562,15.576,16.442,1254971.59,28046
2025-04-17 08:00:00+00:00,2025-04-17 11:59:59.999000+00:00,HYPE,4h,16.442,16.75,16.25,16.588,1035657.14,23891
2025-04-17 12:00:00+00:00,2025-04-17 15:59:59.999000+00:00,HYPE,4h,16.587,16.75,15.927,16.52,1634523.15,41551
2025-04-17 16:00:00+00:00,2025-04-17 19:59:59.999000+00:00,HYPE,4h,16.521,17.0,16.287,16.529,2360974.84,48984
2025-04-17 20:00:00+00:00,2025-04-17 23:59:59.999000+00:00,HYPE,4h,16.519,17.226,16.501,17.149,2143595.93,42584
2025-04-18 00:00:00+00:00,2025-04-18 03:59:59.999000+00:00,HYPE,4h,17.148,17.44,16.8,17.127,1674556.16,38373
2025-04-18 04:00:00+00:00,2025-04-18 07:59:59.999000+00:00,HYPE,4h,17.125,17.179,16.666,16.961,1026518.25,28170
2025-04-18 08:00:00+00:00,2025-04-18 11:59:59.999000+00:00,HYPE,4h,16.962,17.067,16.382,16.596,903472.04,23088
2025-04-18 12:00:00+00:00,2025-04-18 15:59:59.999000+00:00,HYPE,4h,16.598,16.821,16.399,16.424,911258.84,25431
2025-04-18 16:00:00+00:00,2025-04-18 19:59:59.999000+00:00,HYPE,4h,16.426,17.019,16.315,16.793,1128131.45,27662
2025-04-18 20:00:00+00:00,2025-04-18 23:59:59.999000+00:00,HYPE,4h,16.793,17.199,16.699,17.056,647201.53,20890
2025-04-19 00:00:00+00:00,2025-04-19 03:59:59.999000+00:00,HYPE,4h,17.056,17.529,16.69,17.529,1127059.81,32267
2025-04-19 04:00:00+00:00,2025-04-19 07:59:59.999000+00:00,HYPE,4h,17.508,18.242,17.431,18.169,1881589.5,47878
2025-04-19 08:00:00+00:00,2025-04-19 11:59:59.999000+00:00,HYPE,4h,18.17,18.199,17.86,17.947,807068.27,31489
2025-04-19 12:00:00+00:00,2025-04-19 15:59:59.999000+00:00,HYPE,4h,17.949,18.2,17.7,18.0,1000272.42,28238
2025-04-19 16:00:00+00:00,2025-04-19 19:59:59.999000+00:00,HYPE,4h,18.0,18.145,17.52,17.787,1008850.93,25322
2025-04-19 20:00:00+00:00,2025-04-19 23:59:59.999000+00:00,HYPE,4h,17.787,18.103,17.665,18.088,466318.4,15656
2025-04-20 00:00:00+00:00,2025-04-20 03:59:59.999000+00:00,HYPE,4h,18.088,18.489,18.0,18.47,820810.5,21760
2025-04-20 04:00:00+00:00,2025-04-20 07:59:59.999000+00:00,HYPE,4h,18.468,18.493,17.662,17.734,990188.79,29168
2025-04-20 08:00:00+00:00,2025-04-20 11:59:59.999000+00:00,HYPE,4h,17.641,17.757,17.396,17.523,575950.46,11340
2025-04-20 12:00:00+00:00,2025-04-20 15:59:59.999000+00:00,HYPE,4h,17.523,17.84,17.098,17.278,1046191.05,27926
2025-04-20 16:00:00+00:00,2025-04-20 19:59:59.999000+00:00,HYPE,4h,17.277,17.711,17.212,17.664,571045.35,17934
2025-04-20 20:00:00+00:00,2025-04-20 23:59:59.999000+00:00,HYPE,4h,17.663,17.847,17.251,17.598,844789.67,23103
2025-04-21 00:00:00+00:00,2025-04-21 03:59:59.999000+00:00,HYPE,4h,17.597,18.45,17.592,17.885,1675197.77,37658
2025-04-21 04:00:00+00:00,2025-04-21 07:59:59.999000+00:00,HYPE,4h,17.888,18.399,17.786,18.292,730009.98,22295
2025-04-21 08:00:00+00:00,2025-04-21 11:59:59.999000+00:00,HYPE,4h,18.303,18.456,17.809,17.894,855624.07,20936
2025-04-21 12:00:00+00:00,2025-04-21 15:59:59.999000+00:00,HYPE,4h,17.891,18.288,17.69,18.043,1209368.08,29749
2025-04-21 16:00:00+00:00,2025-04-21 19:59:59.999000+00:00,HYPE,4h,18.042,18.063,17.214,17.857,1538697.94,37330
2025-04-21 20:00:00+00:00,2025-04-21 23:59:59.999000+00:00,HYPE,4h,17.858,18.241,17.8,18.198,779235.26,25643
2025-04-22 00:00:00+00:00,2025-04-22 03:59:59.999000+00:00,HYPE,4h,18.198,18.698,17.83,18.579,1365529.67,35031
2025-04-22 04:00:00+00:00,2025-04-22 07:59:59.999000+00:00,HYPE,4h,18.579,18.696,18.064,18.273,900185.3,22865
2025-04-22 08:00:00+00:00,2025-04-22 11:59:59.999000+00:00,HYPE,4h,18.274,18.497,18.08,18.495,728367.11,19589
2025-04-22 12:00:00+00:00,2025-04-22 15:59:59.999000+00:00,HYPE,4h,18.495,18.907,18.369,18.555,2275171.85,44404
2025-04-22 16:00:00+00:00,2025-04-22 19:59:59.999000+00:00,HYPE,4h,18.555,18.87,18.351,18.832,1134914.75,29448
2025-04-22 20:00:00+00:00,2025-04-22 23:59:59.999000+00:00,HYPE,4h,18.824,19.285,18.557,19.205,1792444.95,40435
2025-04-23 00:00:00+00:00,2025-04-23 03:59:59.999000+00:00,HYPE,4h,19.205,19.236,18.586,19.069,1358701.03,35216
2025-04-23 04:00:00+00:00,2025-04-23 07:59:59.999000+00:00,HYPE,4h,19.07,19.2,18.711,18.942,1359516.45,37380
2025-04-23 08:00:00+00:00,2025-04-23 11:59:59.999000+00:00,HYPE,4h,18.941,19.111,18.723,18.828,999934.62,28513
2025-04-23 12:00:00+00:00,2025-04-23 15:59:59.999000+00:00,HYPE,4h,18.828,19.1,18.139,18.507,2615839.21,52839
2025-04-23 16:00:00+00:00,2025-04-23 19:59:59.999000+00:00,HYPE,4h,18.509,18.8,18.0,18.386,1956192.88,44012
2025-04-23 20:00:00+00:00,2025-04-23 23:59:59.999000+00:00,HYPE,4h,18.386,18.65,18.154,18.447,890890.29,25747
